,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5891,1.0,1.0,-2.0,-1.0,0.0,0.0,-5.0,-2.0,-4.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0,10.0,1.0,-3.0,-5.0,4.0,1.0,3.0
5892,-1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,-3.0,1.0,9.0,-5.0,3.0,-1.0,6.0,2.0,-4.0,-2.0,-3.0,-6.0,-2.0,0.0,0.0,0.0,4.0
5893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,-1.0
5894,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,2.0,5.0,-2.0,2.0,0.0,-2.0,-1.0,0.0,-1.0,-2.0,-1.0,0.0
5895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0
5896,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-2.0,1.0,0.0,-2.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5897,0.0,1.0,1.0,1.0,0.0,-1.0,-4.0,-1.0,0.0,1.0,1.0,0.0,0.0,-4.0,0.0,2.0,3.0,4.0,1.0,-1.0,-4.0,0.0,0.0,0.0
5898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0
5899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
5900,-1.0,0.0,0.0,-1.0,0.0,-3.0,-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,-1.0,1.0,-1.0,0.0,2.0
5901,1.0,0.0,0.0,0.0,0.0,-3.0,-6.0,-13.0,-7.0,1.0,2.0,1.0,-1.0,-2.0,0.0,3.0,8.0,3.0,-1.0,2.0,7.0,3.0,1.0,1.0
5902,,,,,,,,,,,,,,,,,,,,,,,,
5903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,1.0,0.0
5904,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0
5905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5906,0.0,0.0,0.0,-2.0,0.0,0.0,-5.0,-3.0,-12.0,-2.0,1.0,0.0,0.0,1.0,-4.0,-1.0,0.0,0.0,13.0,8.0,1.0,3.0,1.0,0.0
5907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
5908,1.0,0.0,0.0,-3.0,-1.0,-1.0,-2.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,-1.0,0.0,0.0
5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0
5910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5911,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0
5913,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-1.0,-1.0,-2.0,1.0,-1.0,1.0,0.0,-2.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0
5914,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-2.0,-4.0,1.0,0.0,1.0,1.0,-1.0,0.0,2.0,4.0,-1.0,-2.0,0.0,-1.0,0.0,2.0,0.0
5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
5916,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
5917,3.0,0.0,0.0,0.0,0.0,-1.0,-4.0,-5.0,-4.0,-5.0,-1.0,3.0,-3.0,0.0,3.0,2.0,1.0,1.0,-2.0,2.0,4.0,3.0,0.0,2.0
5918,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-2.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.0,1.0,0.0,3.0,1.0,0.0
5921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
5922,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-5.0,-2.0,-1.0,2.0,0.0,-2.0,-2.0,0.0,-2.0,0.0,7.0,2.0,4.0,2.0,2.0,0.0
5923,-1.0,-1.0,-1.0,0.0,-5.0,-7.0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-3.0,-1.0,2.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,2.0,20.0
5926,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,2.0,14.0,1.0,7.0,6.0,6.0,-1.0,-9.0,-10.0,-11.0,-9.0,-3.0,-6.0,-2.0
5963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6076,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0
6097,1.0,0.0,0.0,0.0,-1.0,4.0,-1.0,0.0,-1.0,0.0,1.0,-2.0,0.0,-1.0,1.0,1.0,-2.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0
6098,0.0,0.0,0.0,4.0,-1.0,0.0,1.0,4.0,12.0,9.0,1.0,-10.0,-10.0,1.0,-2.0,-7.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
6099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
6106,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,-9.0,-4.0,-3.0,3.0,-1.0,12.0,11.0,1.0,-1.0,4.0,-4.0,-2.0,-1.0,-1.0,-2.0,0.0
6107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6108,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,-3.0,1.0,1.0,5.0,-2.0,-5.0,0.0,-1.0,1.0,-1.0,-2.0
6111,1.0,0.0,-1.0,1.0,0.0,0.0,-8.0,-1.0,-1.0,2.0,-2.0,-2.0,2.0,-2.0,0.0,1.0,3.0,4.0,-1.0,0.0,0.0,2.0,3.0,-1.0
6123,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,-1.0,-1.0,0.0,-3.0,0.0
6124,0.0,0.0,0.0,0.0,0.0,-1.0,-6.0,-10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,-4.0,2.0,0.0,-1.0,0.0,0.0
6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
6126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
6127,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,1.0,3.0,1.0,-2.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
6129,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,-3.0,0.0,2.0,-1.0,0.0,2.0,0.0,1.0,3.0,0.0
6130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
6131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.0,1.0,1.0
6133,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,2.0,1.0,-2.0,1.0,-1.0,4.0,2.0,-1.0,-1.0,0.0,-2.0,2.0,-1.0,-3.0,0.0
6136,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6137,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,-2.0,-1.0,3.0,3.0,-2.0,-2.0,-2.0,2.0,4.0,-3.0,-4.0,0.0
6138,0.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,-1.0,0.0,3.0,0.0,3.0,5.0,-3.0,-4.0,-2.0,2.0,2.0,5.0,0.0,0.0,-2.0
6140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
6141,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6143,1.0,0.0,0.0,0.0,1.0,0.0,5.0,25.0,18.0,20.0,12.0,-6.0,-7.0,-6.0,-28.0,-13.0,-18.0,-2.0,-2.0,1.0,2.0,-3.0,0.0,0.0
6144,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0
6146,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-4.0,-5.0,-3.0,-1.0,-3.0,0.0,5.0,1.0,3.0,0.0,-1.0,2.0,0.0,4.0,-1.0,2.0,2.0
6147,1.0,2.0,-1.0,0.0,-1.0,-2.0,-3.0,-7.0,-5.0,-2.0,-1.0,-2.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,1.0,4.0,2.0,4.0,8.0,3.0
6148,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
6151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0
6152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,-1.0,-1.0,-2.0,-2.0,-4.0,1.0,1.0,-2.0,1.0,-1.0
6153,1.0,0.0,-1.0,1.0,-1.0,6.0,1.0,7.0,61.0,10.0,3.0,-4.0,-15.0,-8.0,-11.0,-23.0,-11.0,-7.0,-7.0,2.0,-3.0,-1.0,0.0,0.0
6154,-1.0,2.0,-1.0,0.0,-1.0,3.0,2.0,13.0,23.0,50.0,15.0,9.0,2.0,-1.0,-8.0,-28.0,-49.0,-8.0,-14.0,-3.0,-2.0,-1.0,-2.0,0.0
6155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0
6159,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,1.0,0.0
6163,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-2.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-1.0,1.0,0.0
6164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-1.0,-4.0,1.0,0.0,-1.0,-4.0,1.0,1.0,2.0,2.0,8.0,2.0,-3.0,0.0,0.0,2.0
6166,0.0,0.0,1.0,0.0,-8.0,0.0,-3.0,-8.0,-1.0,-5.0,-4.0,-2.0,5.0,12.0,-2.0,-1.0,0.0,-1.0,13.0,4.0,3.0,0.0,-1.0,0.0
6167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
6168,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0,1.0,-1.0,0.0,0.0,0.0
6169,,,,,,,,,,,,,,,,,,,,,,,,
6170,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
6171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,0.0,-1.0
6173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0
6175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6182,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6183,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6185,0.0,-1.0,0.0,0.0,0.0,-4.0,-2.0,-7.0,-5.0,-1.0,-1.0,0.0,3.0,3.0,15.0,14.0,2.0,-2.0,-6.0,-3.0,1.0,-1.0,-1.0,-2.0
6186,2.0,2.0,1.0,0.0,-1.0,-4.0,-9.0,-3.0,-8.0,-4.0,-2.0,-1.0,0.0,2.0,-1.0,3.0,1.0,5.0,0.0,1.0,2.0,6.0,2.0,4.0
6189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
6197,-1.0,2.0,0.0,0.0,-1.0,1.0,29.0,16.0,13.0,12.0,5.0,0.0,-8.0,-4.0,-17.0,-28.0,-4.0,-9.0,4.0,-4.0,2.0,-5.0,-2.0,-1.0
6199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,2.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0
6381,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,3.0,-4.0,2.0,0.0,-5.0,2.0,0.0,-7.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
6382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
6383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6384,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,2.0,-1.0,2.0,-2.0,0.0,4.0,3.0,-3.0,-1.0,0.0,-1.0,0.0
6385,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
6386,1.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
6387,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,1.0,1.0
6388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,-1.0,0.0,-1.0,1.0,1.0,2.0,1.0,1.0,-3.0,0.0,-1.0,-1.0,0.0,0.0,0.0
6389,0.0,2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,2.0,0.0,0.0,-1.0,2.0,-3.0,1.0,0.0,0.0,0.0,0.0
6390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
6391,-1.0,0.0,1.0,1.0,-1.0,-2.0,0.0,0.0,-1.0,0.0,-1.0,3.0,2.0,-4.0,-3.0,4.0,4.0,-4.0,0.0,-1.0,0.0,0.0,-1.0,3.0
6392,0.0,1.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0
6393,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-8.0,-4.0,-2.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
6394,-2.0,-1.0,0.0,-2.0,0.0,-1.0,-6.0,1.0,-3.0,-1.0,2.0,-1.0,5.0,1.0,1.0,4.0,1.0,2.0,-2.0,2.0,2.0,1.0,-1.0,-2.0
6395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0
6396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6398,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,5.0,0.0,-2.0,-1.0,0.0,0.0
6399,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,3.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,4.0,1.0
6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0
6401,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0
6402,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3.0,-1.0,3.0,0.0,2.0,1.0,1.0
6403,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
6404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
6406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6409,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6412,-3.0,0.0,0.0,0.0,-1.0,-5.0,-8.0,-7.0,-7.0,2.0,-4.0,1.0,-2.0,-1.0,1.0,1.0,4.0,9.0,9.0,16.0,-3.0,2.0,-4.0,-2.0
6413,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.0,-2.0,1.0,1.0,1.0,-1.0,2.0,-1.0,0.0
6414,2.0,1.0,0.0,0.0,-1.0,-1.0,-5.0,-2.0,-2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,-5.0,0.0,2.0,2.0,3.0,-2.0,-2.0
6416,3.0,0.0,-4.0,-1.0,-1.0,-1.0,-10.0,10.0,23.0,-4.0,-4.0,-2.0,0.0,0.0,-6.0,12.0,6.0,-9.0,-6.0,-14.0,-4.0,3.0,3.0,6.0
6417,9.0,6.0,4.0,-1.0,-1.0,0.0,-4.0,-5.0,-9.0,-7.0,1.0,-4.0,-2.0,1.0,3.0,1.0,2.0,-1.0,0.0,3.0,-2.0,-1.0,4.0,6.0
6418,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-2.0,1.0,2.0,-1.0,1.0,0.0,4.0,-2.0,0.0,-1.0,-1.0
6419,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-3.0,-1.0,1.0,0.0,1.0,-1.0,3.0,-2.0,1.0,3.0,2.0,2.0,-6.0,-1.0,1.0,1.0
6420,-4.0,-2.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,2.0,3.0,0.0,1.0,2.0,-1.0,-3.0,3.0,0.0,-1.0,1.0,4.0,1.0,-6.0,2.0
6421,-1.0,1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,4.0,-4.0,-2.0,0.0,1.0,2.0,2.0,0.0,2.0,-2.0,0.0,0.0,2.0,-1.0,0.0,-1.0
6422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
6424,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,9.0,-3.0,-1.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-1.0,3.0,-2.0,1.0,0.0,0.0
6436,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,19.0,-6.0,3.0,-2.0,-1.0,0.0,1.0,-2.0,-2.0,-2.0,-5.0,-3.0,4.0,1.0,-2.0,1.0,0.0
6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
6555,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,-5.0,-5.0,3.0,1.0,3.0,5.0,1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0
6556,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
